date,user_id,segment,campaign,email_sent,opened,clicked,purchased,revenue,past_purchases,avg_order_value,days_since_last_purchase
2025-01-24,U7933,Inactive,Loyalty Reward,0,0,0,0,0,1,158.58,215
2025-01-27,U7934,Inactive,Loyalty Reward,1,0,0,0,0,2,16.29,121
2025-01-12,U7935,Frequent Buyer,Summer Sale,1,0,0,1,64.12,22,54.19,9
2025-03-20,U7936,New User,Loyalty Reward,1,0,0,0,0,0,97.51,21
2025-03-03,U7937,VIP,Loyalty Reward,1,1,1,0,0,15,58.94,9
2025-02-01,U7938,Regular,Flash Deal,1,0,0,1,140.74,2,129.77,44
2025-03-01,U7939,Regular,Welcome Series,0,0,0,0,0,7,162.64,42
2025-03-11,U7940,Regular,Welcome Series,1,1,0,0,0,2,167.13,57
2025-02-13,U7941,VIP,New Arrival,0,0,0,1,48.66,39,59.53,17
2025-01-13,U7942,VIP,Flash Deal,1,0,0,1,104.81,18,94.28,18
2025-03-20,U7943,Inactive,Flash Deal,1,0,0,0,0,1,17.85,208
2025-02-28,U7944,Regular,Welcome Series,1,1,0,0,0,2,126.61,20
2025-02-19,U7945,Inactive,Loyalty Reward,1,0,0,0,0,2,86.45,242
2025-03-17,U7946,Frequent Buyer,Summer Sale,1,0,0,1,195.94,25,168.54,14
2025-02-13,U7947,New User,Flash Deal,0,0,0,0,0,0,175.48,28
2025-02-24,U7948,New User,Weekend Special,1,0,0,0,0,0,151.1,6
2025-02-13,U7949,Frequent Buyer,Weekend Special,1,0,0,0,0,21,145.64,6
2025-02-15,U7950,New User,Weekend Special,0,0,0,0,0,1,162.28,20
2025-01-07,U7951,VIP,Summer Sale,1,1,1,0,0,25,45.8,4
2025-02-17,U7952,New User,Weekend Special,1,1,1,0,0,0,174.63,3
2025-01-19,U7953,Frequent Buyer,New Arrival,1,1,0,0,0,15,134.38,8
2025-01-08,U7954,New User,Flash Deal,1,0,0,0,0,1,188.1,23
2025-03-12,U7955,Regular,Loyalty Reward,0,0,0,0,0,2,141.74,47
2025-03-31,U7956,Frequent Buyer,Win-Back,1,1,0,0,0,14,47.51,5
2025-01-22,U7957,New User,Win-Back,1,0,0,0,0,1,35.93,13
2025-01-29,U7958,Regular,Summer Sale,1,0,0,0,0,5,70.33,53
2025-03-13,U7959,Frequent Buyer,Loyalty Reward,0,0,0,0,0,12,58.77,10
2025-02-10,U7960,Inactive,Summer Sale,1,0,0,0,0,0,49.26,247
2025-01-23,U7961,VIP,Summer Sale,1,1,1,1,121.7,24,119.14,16
2025-03-29,U7962,Regular,Loyalty Reward,1,0,0,0,0,4,121.63,26
2025-03-09,U7963,Frequent Buyer,Welcome Series,1,1,1,1,166.68,9,179.29,5
2025-02-17,U7964,Regular,Flash Deal,1,1,0,0,0,5,184.97,19
2025-02-10,U7965,Frequent Buyer,Summer Sale,1,1,0,0,0,17,138.81,8
2025-03-05,U7966,Inactive,Summer Sale,1,0,0,0,0,1,52.91,61
2025-03-19,U7967,VIP,Loyalty Reward,1,1,0,0,0,40,72.45,17
2025-02-20,U7968,VIP,Welcome Series,1,0,0,1,23.54,31,20.33,13
2025-01-12,U7969,VIP,Welcome Series,1,1,0,1,28.8,37,26.58,11
2025-02-16,U7970,VIP,Loyalty Reward,1,0,0,0,0,17,46.58,6
2025-02-28,U7971,Regular,Weekend Special,0,0,0,0,0,2,36.8,57
2025-01-07,U7972,VIP,Weekend Special,0,0,0,1,36.89,18,28.85,17
2025-01-24,U7973,VIP,Win-Back,1,1,0,0,0,16,172.51,7
2025-02-10,U7974,Inactive,Loyalty Reward,1,0,0,0,0,1,106.82,146
2025-01-16,U7975,Regular,Weekend Special,1,0,0,1,44.46,2,37.52,52
2025-01-04,U7976,Frequent Buyer,Weekend Special,1,0,0,0,0,24,138.32,1
2025-02-06,U7977,VIP,Win-Back,1,0,0,0,0,25,199.71,11
2025-01-27,U7978,New User,Win-Back,1,0,0,0,0,0,174.81,7
2025-03-30,U7979,VIP,Weekend Special,1,0,0,1,165.73,21,154.83,2
2025-03-26,U7980,New User,Win-Back,1,1,1,0,0,0,29.52,24
2025-03-03,U7981,VIP,Win-Back,1,1,0,0,0,17,85.3,9
2025-03-06,U7982,Inactive,Summer Sale,1,0,0,0,0,1,59.75,125
2025-02-04,U7983,VIP,Summer Sale,1,1,1,0,0,47,27.44,7
2025-01-07,U7984,Inactive,Welcome Series,1,0,0,0,0,1,142.97,300
2025-01-16,U7985,Regular,New Arrival,1,1,0,0,0,7,79.53,17
2025-03-26,U7986,Inactive,Weekend Special,1,0,0,0,0,2,120.21,291
2025-03-18,U7987,Regular,Flash Deal,1,0,0,0,0,3,123.37,23
2025-01-11,U7988,Frequent Buyer,New Arrival,1,1,0,0,0,24,145.79,8
2025-03-25,U7989,Regular,Summer Sale,1,1,0,0,0,8,127.78,27
2025-03-03,U7990,New User,Flash Deal,1,0,0,0,0,0,34.14,17
2025-01-25,U7991,New User,Summer Sale,1,0,0,0,0,0,99.7,1
2025-01-22,U7992,New User,Win-Back,1,0,0,0,0,0,119.49,19
2025-03-11,U7993,New User,Win-Back,1,1,0,0,0,0,189.07,1
2025-02-14,U7994,New User,Welcome Series,1,1,0,0,0,1,59.51,12
2025-02-19,U7995,Regular,Loyalty Reward,0,0,0,1,128.28,2,136.05,9
2025-03-14,U7996,Inactive,Flash Deal,1,1,1,1,255.08,1,196.55,91
2025-03-24,U7997,New User,Loyalty Reward,1,0,0,0,0,0,104.87,9
2025-01-23,U7998,Frequent Buyer,Win-Back,1,0,0,1,170.13,30,144.83,1
2025-01-30,U7999,New User,New Arrival,0,0,0,0,0,1,116.7,19
2025-01-01,U8000,Regular,Weekend Special,1,1,0,0,0,8,197.24,44
2025-02-22,U8001,Frequent Buyer,Weekend Special,1,0,0,1,102.53,24,92.35,2
2025-03-22,U8002,VIP,New Arrival,1,0,0,0,0,29,164.7,11
2025-01-26,U8003,VIP,Flash Deal,1,1,1,0,0,31,118.41,19
2025-03-05,U8004,Inactive,New Arrival,0,0,0,0,0,1,119.49,364
2025-01-28,U8005,Frequent Buyer,Weekend Special,1,0,0,0,0,18,80.86,12
2025-03-31,U8006,Inactive,Summer Sale,1,0,0,0,0,0,36.44,187
2025-03-24,U8007,Inactive,New Arrival,1,0,0,0,0,0,113.76,101
2025-01-08,U8008,Regular,Loyalty Reward,1,0,0,0,0,2,141.1,5
2025-03-01,U8009,Regular,New Arrival,1,0,0,1,48.84,4,42.61,51
2025-02-21,U8010,New User,Flash Deal,1,1,0,0,0,1,138.64,0
2025-01-06,U8011,New User,Win-Back,1,0,0,0,0,0,21.14,3
2025-02-08,U8012,New User,Win-Back,1,0,0,0,0,0,40.58,12
2025-03-17,U8013,Inactive,Loyalty Reward,0,0,0,0,0,0,82.25,250
2025-03-17,U8014,New User,Summer Sale,1,1,0,0,0,1,70.11,30
2025-03-24,U8015,New User,Loyalty Reward,1,1,1,0,0,1,22.06,14
2025-03-03,U8016,VIP,Flash Deal,1,1,1,1,191.78,46,164.84,9
2025-02-09,U8017,Frequent Buyer,Win-Back,1,0,0,1,99.18,9,108.17,7
2025-01-05,U8018,New User,Weekend Special,1,0,0,0,0,1,123.04,10
2025-02-19,U8019,VIP,Summer Sale,1,0,0,1,67.99,16,53.86,9
2025-01-21,U8020,Regular,Weekend Special,0,0,0,0,0,2,113.32,7
2025-01-29,U8021,Regular,Win-Back,0,0,0,0,0,8,178.17,29
2025-02-26,U8022,Regular,Flash Deal,1,0,0,0,0,7,36.71,31
2025-03-20,U8023,New User,Welcome Series,1,0,0,0,0,0,170.16,13
2025-01-17,U8024,New User,Loyalty Reward,1,0,0,0,0,1,56.96,10
2025-01-05,U8025,Regular,Loyalty Reward,1,0,0,0,0,6,124.07,46
2025-03-02,U8026,VIP,Summer Sale,1,0,0,0,0,36,190.45,18
2025-02-09,U8027,VIP,New Arrival,0,0,0,1,155.43,40,156.94,5
2025-01-17,U8028,Regular,Win-Back,0,0,0,1,149.07,5,118.92,23
2025-01-18,U8029,VIP,New Arrival,1,0,0,0,0,24,33.48,1
2025-01-04,U8030,Regular,Welcome Series,0,0,0,0,0,3,68.53,42
2025-01-13,U8031,Regular,Loyalty Reward,0,0,0,0,0,4,157.38,14
2025-01-11,U8032,Regular,Flash Deal,1,1,0,0,0,5,151.41,49
2025-02-08,U8033,Inactive,Win-Back,1,1,1,0,0,2,149.38,238
2025-01-05,U8034,Regular,New Arrival,1,1,1,1,104.53,5,87.46,20
2025-01-24,U8035,VIP,Loyalty Reward,1,1,1,1,177.52,34,148.97,11
2025-01-13,U8036,Frequent Buyer,Win-Back,1,1,1,1,198.89,17,164.98,2
2025-03-06,U8037,Frequent Buyer,Summer Sale,0,0,0,1,64.83,12,70.8,12
2025-01-06,U8038,Frequent Buyer,Summer Sale,1,0,0,0,0,13,172.55,3
2025-02-12,U8039,Inactive,Summer Sale,1,0,0,0,0,2,94.09,151
2025-03-09,U8040,Regular,Welcome Series,1,0,0,0,0,5,32.91,25
2025-02-02,U8041,Regular,New Arrival,1,1,1,1,103.34,3,101.34,33
2025-03-04,U8042,Frequent Buyer,Welcome Series,1,1,1,0,0,16,141.52,7
2025-01-11,U8043,Regular,Flash Deal,1,0,0,0,0,4,61.13,16
2025-01-26,U8044,Regular,Summer Sale,1,1,0,0,0,6,163.25,47
2025-03-20,U8045,Inactive,Summer Sale,0,0,0,1,55.28,1,49.47,316
2025-01-29,U8046,Frequent Buyer,Flash Deal,0,0,0,0,0,24,98.62,15
2025-03-12,U8047,New User,Loyalty Reward,1,0,0,0,0,0,124.19,28
2025-03-20,U8048,Regular,Win-Back,1,0,0,0,0,2,115.53,30
2025-02-18,U8049,Regular,New Arrival,1,1,0,0,0,2,34.33,38
2025-02-06,U8050,New User,Loyalty Reward,1,1,0,0,0,0,193.41,27
2025-03-20,U8051,New User,Weekend Special,0,0,0,0,0,1,177.86,0
2025-02-03,U8052,New User,New Arrival,1,0,0,0,0,1,34.3,17
2025-02-24,U8053,Regular,Welcome Series,1,1,1,0,0,3,126.4,54
2025-01-16,U8054,Inactive,Summer Sale,1,0,0,0,0,2,102.03,228
2025-02-15,U8055,Regular,New Arrival,1,1,0,0,0,5,31.08,22
2025-02-27,U8056,New User,Flash Deal,0,0,0,1,171.35,1,183.42,28
2025-02-15,U8057,Regular,Weekend Special,1,0,0,0,0,5,156.95,38
2025-03-17,U8058,Frequent Buyer,Loyalty Reward,1,1,1,1,20.84,16,23.12,2
2025-01-21,U8059,Regular,New Arrival,0,0,0,0,0,4,159.25,34
2025-02-13,U8060,Frequent Buyer,Welcome Series,0,0,0,0,0,20,114.51,12
2025-02-18,U8061,Regular,New Arrival,1,1,0,0,0,7,117.88,6
2025-01-08,U8062,VIP,Flash Deal,0,0,0,1,197.98,38,156.33,7
2025-01-26,U8063,Inactive,Loyalty Reward,0,0,0,0,0,0,161.06,308
2025-02-16,U8064,Regular,New Arrival,1,1,0,0,0,7,47.92,55
2025-02-21,U8065,Frequent Buyer,Win-Back,0,0,0,1,172.81,28,150.73,15
2025-02-28,U8066,VIP,Win-Back,1,0,0,1,74.03,49,64.61,12
2025-01-30,U8067,Frequent Buyer,Welcome Series,1,1,0,0,0,28,135.1,5
2025-02-22,U8068,Regular,Weekend Special,1,1,0,0,0,5,165.95,60
2025-03-12,U8069,VIP,Welcome Series,0,0,0,0,0,36,87.65,18
2025-01-09,U8070,New User,Loyalty Reward,0,0,0,0,0,0,151.59,18
2025-03-01,U8071,Inactive,New Arrival,0,0,0,0,0,0,101.98,188
2025-02-04,U8072,Frequent Buyer,Welcome Series,0,0,0,0,0,26,88.74,9
2025-02-14,U8073,VIP,Win-Back,1,0,0,0,0,24,63.53,2
2025-03-15,U8074,Regular,Summer Sale,0,0,0,1,166.87,5,139.11,51
2025-02-14,U8075,VIP,Weekend Special,1,1,1,1,44.5,34,34.92,6
2025-01-24,U8076,Regular,Summer Sale,0,0,0,0,0,7,78.85,56
2025-02-12,U8077,Frequent Buyer,Loyalty Reward,1,1,1,1,24.71,13,22.52,13
2025-03-19,U8078,Frequent Buyer,Summer Sale,1,1,0,1,161.01,13,155.24,6
2025-01-12,U8079,Inactive,Summer Sale,1,0,0,0,0,0,177.87,215
2025-02-24,U8080,Regular,Win-Back,1,1,0,0,0,8,85.21,31
2025-03-04,U8081,New User,Summer Sale,1,0,0,0,0,1,30.88,1
2025-02-13,U8082,New User,Loyalty Reward,0,0,0,0,0,0,122.68,7
2025-01-01,U8083,New User,Weekend Special,1,0,0,0,0,0,147.47,1
2025-02-18,U8084,Inactive,Loyalty Reward,1,0,0,0,0,0,19.38,216
2025-02-14,U8085,New User,Loyalty Reward,1,0,0,0,0,1,115.67,6
2025-03-14,U8086,Regular,Flash Deal,1,1,1,0,0,3,94.42,48
2025-03-04,U8087,Inactive,New Arrival,0,0,0,0,0,1,135.66,114
2025-01-18,U8088,Frequent Buyer,Loyalty Reward,1,0,0,0,0,28,16.23,2
2025-03-11,U8089,Inactive,Loyalty Reward,0,0,0,0,0,2,122.62,123
2025-02-07,U8090,VIP,Loyalty Reward,1,1,0,1,147.03,18,149.11,8
2025-03-23,U8091,Inactive,New Arrival,1,0,0,0,0,1,169.94,321
2025-02-27,U8092,VIP,Welcome Series,1,1,1,1,38.66,19,32.83,8
2025-02-23,U8093,VIP,Weekend Special,1,1,1,0,0,33,16.28,16
2025-03-05,U8094,Inactive,Weekend Special,0,0,0,0,0,0,172.2,107
2025-03-11,U8095,New User,Win-Back,1,0,0,0,0,1,103.6,4
2025-01-12,U8096,Frequent Buyer,Summer Sale,1,0,0,0,0,10,165.33,15
2025-03-13,U8097,Inactive,Loyalty Reward,1,0,0,0,0,0,132.08,263
2025-02-11,U8098,Regular,Weekend Special,1,0,0,0,0,2,125.43,45
2025-03-12,U8099,Regular,New Arrival,1,0,0,0,0,2,97.65,19
2025-01-07,U8100,Regular,Loyalty Reward,1,0,0,0,0,3,55.63,29
2025-02-03,U8101,VIP,Flash Deal,1,0,0,1,127.24,35,119.02,19
2025-03-16,U8102,VIP,Flash Deal,1,0,0,0,0,49,126.08,19
2025-01-13,U8103,Inactive,Flash Deal,0,0,0,0,0,1,141.44,115
2025-01-12,U8104,Inactive,Loyalty Reward,0,0,0,0,0,0,139.79,220
2025-01-15,U8105,Frequent Buyer,Welcome Series,1,1,0,0,0,19,40.4,6
2025-01-23,U8106,Frequent Buyer,Flash Deal,1,1,1,1,18.15,22,22.16,13
2025-02-28,U8107,VIP,Flash Deal,1,1,1,1,130.55,47,107.35,16
2025-02-25,U8108,Frequent Buyer,Summer Sale,1,1,0,0,0,10,51.9,11
2025-01-20,U8109,Regular,Win-Back,0,0,0,0,0,7,64.94,48
2025-03-02,U8110,Inactive,Summer Sale,0,0,0,0,0,0,131.96,154
2025-02-23,U8111,Inactive,Welcome Series,0,0,0,0,0,0,104.09,335
2025-03-11,U8112,Regular,New Arrival,0,0,0,0,0,7,42.65,12
2025-03-31,U8113,Frequent Buyer,Welcome Series,1,1,1,1,196.59,17,197.88,12
2025-03-10,U8114,Inactive,New Arrival,1,0,0,0,0,0,120.33,197
2025-02-26,U8115,Regular,Win-Back,1,0,0,0,0,7,134.61,18
2025-01-23,U8116,VIP,Summer Sale,1,1,1,1,250.62,38,199.99,16
2025-02-09,U8117,New User,Summer Sale,1,0,0,0,0,0,148.78,7
2025-01-13,U8118,VIP,Welcome Series,1,1,0,0,0,27,123.38,12
2025-03-29,U8119,Regular,Weekend Special,0,0,0,0,0,8,107.73,17
2025-02-23,U8120,Inactive,Loyalty Reward,1,0,0,0,0,0,149.08,100
2025-03-24,U8121,Inactive,Welcome Series,1,0,0,0,0,1,18.7,115
2025-02-22,U8122,Regular,Win-Back,1,1,1,0,0,6,113.08,27
2025-01-27,U8123,Regular,Welcome Series,1,0,0,0,0,7,181.35,19
2025-01-03,U8124,VIP,New Arrival,0,0,0,1,52.92,28,52.31,9
2025-03-05,U8125,Regular,Loyalty Reward,1,0,0,0,0,8,198.89,31
2025-01-23,U8126,VIP,Welcome Series,1,1,0,0,0,39,167.85,20
2025-01-14,U8127,Frequent Buyer,New Arrival,1,1,0,1,144.03,13,122.06,12
2025-03-07,U8128,Inactive,Loyalty Reward,1,0,0,0,0,0,199.92,263
2025-02-16,U8129,New User,Win-Back,1,1,0,0,0,0,165.99,23
2025-01-02,U8130,Regular,New Arrival,1,1,0,0,0,6,173.13,18
2025-01-05,U8131,Inactive,Weekend Special,1,0,0,0,0,1,184.31,154
2025-02-05,U8132,Frequent Buyer,Weekend Special,1,0,0,0,0,20,17.32,2
2025-01-03,U8133,Inactive,Loyalty Reward,1,0,0,0,0,2,192.88,105
2025-03-31,U8134,VIP,Summer Sale,1,1,1,1,117.44,29,102.98,19
2025-03-07,U8135,Regular,New Arrival,1,0,0,0,0,4,19.01,43
2025-02-27,U8136,Regular,New Arrival,1,0,0,0,0,7,169.29,57
2025-03-26,U8137,Frequent Buyer,Loyalty Reward,1,0,0,1,59.41,11,48.41,15
2025-03-25,U8138,Regular,Weekend Special,1,0,0,0,0,4,46.49,50
2025-02-14,U8139,VIP,Welcome Series,1,1,0,1,145.45,48,127.72,13
2025-02-27,U8140,New User,Summer Sale,1,1,0,0,0,0,129.6,22
2025-01-12,U8141,Frequent Buyer,Welcome Series,1,0,0,0,0,12,122.68,2
2025-03-27,U8142,Frequent Buyer,New Arrival,1,1,1,0,0,17,182.45,3
2025-02-18,U8143,Regular,Weekend Special,0,0,0,0,0,5,38.33,20
2025-01-28,U8144,Inactive,Flash Deal,1,0,0,0,0,2,123.27,363
2025-01-15,U8145,Frequent Buyer,Loyalty Reward,0,0,0,1,98.95,21,99.82,8
2025-02-16,U8146,Inactive,Win-Back,1,1,0,0,0,1,183.21,125
2025-03-21,U8147,Inactive,Win-Back,1,0,0,0,0,2,18.82,212
2025-01-07,U8148,Regular,Weekend Special,1,0,0,0,0,8,118.81,6
2025-01-05,U8149,Inactive,Loyalty Reward,1,1,0,0,0,1,17.62,117
2025-03-26,U8150,Frequent Buyer,Loyalty Reward,1,1,1,1,165.6,14,185.78,8
2025-02-07,U8151,New User,New Arrival,1,1,1,0,0,1,168.17,19
2025-01-10,U8152,VIP,Weekend Special,1,1,0,0,0,45,66.14,4
2025-03-10,U8153,New User,Welcome Series,1,0,0,0,0,0,96.78,22
2025-01-10,U8154,New User,New Arrival,1,0,0,1,165.61,1,137.41,11
2025-01-19,U8155,Frequent Buyer,Flash Deal,1,1,0,1,35.21,24,30.03,12
2025-03-07,U8156,New User,Weekend Special,0,0,0,0,0,0,114.86,17
2025-01-21,U8157,Regular,Summer Sale,1,1,0,0,0,6,189.04,48
2025-03-21,U8158,Regular,Welcome Series,1,1,0,0,0,4,34.16,21
2025-01-01,U8159,Regular,Welcome Series,1,0,0,0,0,4,111.44,48
2025-01-24,U8160,Frequent Buyer,Summer Sale,0,0,0,0,0,16,145.98,14
2025-03-03,U8161,Regular,New Arrival,1,0,0,0,0,6,87.36,42
2025-02-05,U8162,Regular,Flash Deal,0,0,0,0,0,3,138.35,35
2025-01-30,U8163,Regular,New Arrival,1,1,1,0,0,7,38.96,57
2025-02-14,U8164,New User,Welcome Series,1,1,0,0,0,0,192.47,8
2025-02-12,U8165,Regular,Summer Sale,1,0,0,0,0,6,133.69,6
2025-03-14,U8166,VIP,Flash Deal,1,0,0,1,90.25,42,95.57,13
2025-03-24,U8167,VIP,New Arrival,1,0,0,1,105.76,28,103.95,11
2025-01-01,U8168,New User,Welcome Series,1,1,1,0,0,1,183.04,8
2025-01-24,U8169,VIP,Weekend Special,1,0,0,0,0,33,149.29,16
2025-01-23,U8170,Regular,Weekend Special,1,0,0,0,0,6,109.87,45
2025-03-30,U8171,Regular,Welcome Series,1,0,0,0,0,2,121.54,9
2025-03-13,U8172,Inactive,Loyalty Reward,0,0,0,0,0,1,108.52,233
2025-03-19,U8173,Frequent Buyer,Flash Deal,1,1,0,0,0,24,92.84,9
2025-02-26,U8174,Regular,New Arrival,1,0,0,0,0,2,68.26,49
2025-01-11,U8175,Regular,New Arrival,1,1,0,0,0,3,118.18,46
2025-03-11,U8176,New User,New Arrival,1,1,0,0,0,1,75.32,3
2025-03-18,U8177,Regular,Welcome Series,1,1,0,1,24.62,4,19.77,15
2025-02-01,U8178,New User,New Arrival,0,0,0,1,90.14,1,80.91,3
2025-03-06,U8179,VIP,Win-Back,1,1,1,0,0,21,65.21,7
2025-02-26,U8180,Regular,Flash Deal,1,0,0,0,0,7,95.35,26
2025-02-22,U8181,New User,Summer Sale,1,0,0,0,0,0,56.52,9
2025-03-16,U8182,Frequent Buyer,Summer Sale,1,1,1,1,40.43,13,44.15,11
2025-01-23,U8183,Frequent Buyer,Weekend Special,1,0,0,0,0,21,194.6,7
2025-02-15,U8184,VIP,Weekend Special,1,1,1,1,16.21,49,15.02,11
2025-03-11,U8185,Frequent Buyer,Welcome Series,1,1,0,0,0,16,26.13,6
2025-03-14,U8186,Inactive,Summer Sale,1,0,0,0,0,1,85.03,189
2025-02-16,U8187,VIP,Win-Back,1,0,0,0,0,33,61.52,12
2025-01-06,U8188,VIP,New Arrival,1,1,0,0,0,21,114.56,7
2025-02-05,U8189,Frequent Buyer,Win-Back,1,1,1,1,143.23,23,165.53,1
2025-01-04,U8190,Frequent Buyer,Flash Deal,1,0,0,1,34.96,13,34.56,13
2025-03-02,U8191,Frequent Buyer,Loyalty Reward,0,0,0,1,174.42,21,174.21,9
2025-03-31,U8192,VIP,Weekend Special,1,0,0,1,209.23,24,171.9,8
2025-02-22,U8193,VIP,New Arrival,1,1,1,1,151.22,43,188.94,9
2025-01-21,U8194,VIP,New Arrival,1,1,0,0,0,41,78.85,10
2025-03-08,U8195,New User,Welcome Series,1,1,1,0,0,0,55.55,24
2025-03-21,U8196,VIP,Weekend Special,1,0,0,0,0,40,95.12,3
2025-02-16,U8197,Frequent Buyer,Flash Deal,0,0,0,0,0,10,63.48,13
2025-02-19,U8198,Inactive,New Arrival,1,0,0,0,0,0,54.23,317
2025-02-04,U8199,Inactive,Summer Sale,1,1,0,0,0,2,39.52,218
2025-02-24,U8200,New User,New Arrival,1,1,1,0,0,0,186.48,18
2025-01-11,U8201,VIP,Welcome Series,1,1,1,1,148.08,46,130.73,18
2025-01-25,U8202,Frequent Buyer,Win-Back,1,0,0,1,21.21,21,16.33,9
2025-02-03,U8203,Inactive,Flash Deal,0,0,0,0,0,2,76.62,208
2025-01-12,U8204,New User,Welcome Series,1,0,0,0,0,1,89.77,2
2025-02-26,U8205,Regular,Welcome Series,1,0,0,0,0,6,119.65,58
2025-01-21,U8206,Regular,Weekend Special,1,1,0,0,0,5,68.72,51
2025-02-13,U8207,Inactive,Flash Deal,1,0,0,0,0,0,62.37,320
2025-02-24,U8208,Frequent Buyer,Welcome Series,1,1,0,1,24.43,14,20.83,7
2025-03-08,U8209,New User,Weekend Special,1,1,0,0,0,0,118.66,17
2025-02-02,U8210,Frequent Buyer,Welcome Series,1,0,0,1,213.5,16,183.79,1
2025-02-25,U8211,Inactive,New Arrival,1,0,0,0,0,0,194.85,160
2025-03-14,U8212,Frequent Buyer,Flash Deal,0,0,0,1,21.34,15,24.21,13
2025-02-17,U8213,Frequent Buyer,Welcome Series,1,1,1,0,0,13,82.63,11
2025-01-02,U8214,Frequent Buyer,Welcome Series,1,1,0,0,0,21,118.9,8
2025-02-20,U8215,Inactive,New Arrival,1,0,0,0,0,0,156.98,174
2025-03-30,U8216,Regular,Summer Sale,1,1,1,0,0,6,153.26,26
2025-01-16,U8217,VIP,Loyalty Reward,1,0,0,0,0,25,143.56,10
2025-03-25,U8218,Frequent Buyer,Summer Sale,1,0,0,1,108.05,22,122.14,3
2025-03-06,U8219,Frequent Buyer,Win-Back,1,1,0,1,206.48,10,197.17,14
2025-02-25,U8220,Regular,New Arrival,1,1,0,1,73.41,3,72.21,8
2025-01-02,U8221,Frequent Buyer,Welcome Series,1,1,0,1,46.6,21,43.79,9
2025-03-25,U8222,Regular,Summer Sale,0,0,0,0,0,7,81.74,33
2025-03-30,U8223,New User,New Arrival,1,0,0,0,0,1,118.88,22
2025-04-01,U8224,Regular,Weekend Special,1,1,0,0,0,3,86.24,20
2025-03-25,U8225,Inactive,Summer Sale,0,0,0,0,0,1,66.26,279
2025-01-19,U8226,VIP,Win-Back,1,0,0,1,77.57,15,80.38,11
2025-02-24,U8227,Frequent Buyer,Flash Deal,1,1,0,1,38.57,25,46.03,2
2025-01-13,U8228,Regular,Summer Sale,0,0,0,0,0,4,36.95,12
2025-01-03,U8229,VIP,Loyalty Reward,0,0,0,1,163.34,38,153.68,14
2025-02-11,U8230,VIP,Win-Back,0,0,0,0,0,45,193.76,11
2025-01-26,U8231,VIP,Flash Deal,1,1,1,1,19.87,36,15.55,7
2025-03-15,U8232,Inactive,Flash Deal,1,0,0,0,0,0,121.26,316
2025-01-16,U8233,Inactive,Loyalty Reward,1,0,0,0,0,2,33.59,363
2025-01-31,U8234,Regular,New Arrival,0,0,0,0,0,5,179.8,24
2025-03-06,U8235,New User,Welcome Series,1,0,0,0,0,1,181.4,25
2025-03-30,U8236,Inactive,Flash Deal,1,0,0,0,0,2,105.79,241
2025-03-12,U8237,Regular,Flash Deal,1,1,0,0,0,2,15.34,46
2025-03-09,U8238,VIP,Summer Sale,1,1,0,0,0,18,188.25,15
2025-03-20,U8239,Inactive,Win-Back,1,0,0,0,0,0,65.21,317
2025-01-20,U8240,Regular,Win-Back,1,0,0,0,0,5,55.55,41
2025-03-03,U8241,Frequent Buyer,Summer Sale,1,0,0,1,121.7,18,109.0,3
2025-02-08,U8242,Regular,New Arrival,1,1,1,1,46.93,2,42.18,59
2025-01-30,U8243,Inactive,Summer Sale,1,0,0,0,0,0,146.13,272
2025-03-16,U8244,Regular,Weekend Special,0,0,0,0,0,8,107.09,58
2025-02-09,U8245,VIP,Flash Deal,1,1,0,0,0,33,181.55,11
2025-01-13,U8246,Frequent Buyer,Win-Back,1,1,0,1,118.25,26,121.63,8
2025-03-13,U8247,VIP,New Arrival,0,0,0,1,184.92,35,159.43,18
2025-01-26,U8248,Inactive,Weekend Special,1,0,0,1,69.12,1,77.3,220
2025-03-29,U8249,Inactive,Flash Deal,0,0,0,0,0,2,95.13,216
2025-01-21,U8250,VIP,Flash Deal,1,1,0,0,0,21,90.52,18
2025-01-11,U8251,VIP,Loyalty Reward,1,1,1,1,74.39,31,80.32,4
2025-02-21,U8252,Regular,New Arrival,1,0,0,0,0,4,174.76,31
2025-01-16,U8253,Regular,Win-Back,1,1,1,0,0,6,125.51,28
2025-03-23,U8254,New User,Weekend Special,1,1,1,1,77.36,1,83.3,20
2025-01-17,U8255,Regular,Loyalty Reward,1,0,0,0,0,2,170.73,27
2025-02-28,U8256,VIP,Loyalty Reward,1,0,0,1,25.61,44,23.77,8
2025-03-13,U8257,Inactive,Win-Back,0,0,0,0,0,1,175.64,325
2025-03-20,U8258,Inactive,Loyalty Reward,1,0,0,0,0,0,186.21,238
2025-03-27,U8259,New User,Weekend Special,1,0,0,0,0,0,91.19,13
2025-03-27,U8260,Regular,Win-Back,1,0,0,0,0,2,162.05,18
2025-02-09,U8261,Regular,Loyalty Reward,1,0,0,0,0,4,193.53,42
2025-01-14,U8262,VIP,Win-Back,1,1,1,0,0,40,197.88,15
2025-01-02,U8263,New User,Welcome Series,1,1,0,0,0,1,94.09,10
2025-03-22,U8264,Regular,New Arrival,1,0,0,0,0,8,95.19,38
2025-02-19,U8265,VIP,Summer Sale,1,1,1,1,72.49,39,88.57,15
2025-03-08,U8266,Frequent Buyer,Weekend Special,1,1,0,0,0,13,113.54,7
2025-03-01,U8267,Frequent Buyer,Weekend Special,1,0,0,0,0,25,86.43,2
2025-01-23,U8268,Regular,Loyalty Reward,0,0,0,0,0,8,184.36,48
